ID,이용금액
ID_1436,42724478.7
ID_414,724920166.9
ID_3211,559151131.4
ID_715,6527664568.32
ID_5573,534948518.27
ID_1570,212207.2
ID_3643,2084383049.61
ID_162,855654184.29
ID_7093,490174576.14
ID_6599,3796485059.52
ID_678,244344620.04
ID_3802,5019628938.78
ID_6187,112679681.48
ID_2373,131380067.13
ID_3311,329908516.69
ID_4630,603744484.33
ID_2222,274876860.4
ID_6392,5880747.26
ID_2462,988473054.4
ID_2424,3598165383.74
ID_3418,601118382.06
ID_509,6295525.7
ID_5162,1510191894.11
ID_4340,410509311.54
ID_6531,1729196640.3
ID_2865,641440356.06
ID_1770,67240569.85
ID_6313,31724142.45
ID_3983,4927943291.29
ID_1132,595073135.21
ID_1626,404614.8
ID_4698,4284822607.66
ID_999,1160812431.15
ID_4827,712541552.82
ID_5468,273422.7
ID_1943,1045725579.72
ID_1779,41223922.75
ID_4121,228819413.69
ID_2798,415640939.52
ID_6174,4369983304.07
ID_39,7524644.15
ID_4249,6507853.84
ID_6095,2678838954.98
ID_7198,240106033.91
ID_5885,322803634.86
ID_6306,51339611.25
ID_2088,284196136.02
ID_2959,641636320.01
ID_5421,24657680.42
ID_6865,1082239877.64
ID_3910,98616844.4
ID_4264,594617373.09
ID_608,18518763.56
ID_3801,589680907.27
ID_3147,995784.8
ID_1074,2439456.0
ID_3868,1135981821.22
ID_1529,577683082.7
ID_5893,431770.2
ID_1964,16323692.74
ID_7014,97022893.67
ID_812,458479282.0
ID_6489,191111387.2
ID_3233,409553.8
ID_651,343013050.04
ID_1043,141054960.46
ID_4544,221414566.1
ID_2899,847349366.04
ID_5586,1343516.6
ID_3123,139212235.79
ID_3448,389912637.29
ID_7066,1157399807.23
ID_3468,6619743748.57
ID_5440,94887999.57
ID_2837,1007254549.87
ID_6305,39110878.68
ID_481,1981251918.1
ID_306,23539881.58
ID_1653,21344672.2
ID_3740,440805.8
ID_1551,80001735.49
ID_5900,1586091123.1
ID_6117,3525092.3
ID_5119,1630671712.42
ID_2800,60746559.58
ID_4984,18114061.47
ID_985,15503242.7
ID_757,4884529470.14
ID_4479,459842368.51
ID_2737,874366.9
ID_2857,604237167.23
ID_1944,2942429.06
ID_6811,343988601.04
ID_5629,475661327.21
ID_4042,1910817141.3
ID_5948,418298299.52
ID_2492,1945953797.1
ID_6854,27494320.45
ID_3852,84705451.89
ID_583,413406781.56
ID_6610,7020652199.01
ID_2025,976344768.9
ID_3756,626169868.76
ID_419,37118469.03
ID_6189,202003696.89
ID_2920,61733628.61
ID_6912,617278710.6
ID_5276,736628.7
ID_4613,278624775.1
ID_722,422564116.16
ID_378,399216449.98
ID_1476,583029.3
ID_4525,389825747.34
ID_2452,8505702637.79
ID_5280,975204.7
ID_711,419788847.16
ID_1523,2477774.0
ID_5627,286504874.47
ID_2534,2406644.4
ID_5112,511358.2
ID_5643,1050139728.97
ID_3025,20211278.55
ID_6947,1003737169.15
ID_6492,452299872.65
ID_1856,2327994399.82
ID_991,174855034.14
ID_4044,37612763.05
ID_620,424015275.51
ID_2891,508694041.38
ID_5602,865660871.35
ID_2508,363696256.89
ID_1867,385505131.37
ID_116,213898334.52
ID_136,8040997.12
ID_2701,68644811.65
ID_6410,95908756.19
ID_2390,260511399.82
ID_1810,500003547.97
ID_2359,225329124.09
ID_6608,9607126.92
ID_6714,73905480.2
ID_2067,3914963.13
ID_2473,60110833.16
ID_2053,1077268777.02
ID_1481,4964799342.69
ID_3263,65031819.47
ID_6831,32626769.73
ID_5917,814693926.66
ID_980,52658726.11
ID_666,699327771.44
ID_1356,496184530.91
ID_4137,1957445229.3
ID_211,4720194824.34
ID_2135,598012251.28
ID_785,1552077257.29
ID_4994,389915127.13
ID_4212,2794179426.72
ID_6892,3091300551.8
ID_1105,739723320.1
ID_4399,257863936.46
ID_5206,491385060.75
ID_4521,255360992.68
ID_3526,5312458252.26
ID_854,6506908.6
ID_519,108361134.72
ID_1131,450904621.21
ID_3968,401097014.66
ID_2938,25377371.85
ID_7029,86807389.75
ID_3340,628940118.87
ID_4671,8946971063.04
ID_5128,375156587.27
ID_2631,486920666.35
ID_794,246886650.66
ID_181,137599235.06
ID_3356,631119.7
ID_325,274228259.5
ID_4360,759728367.4
ID_3410,249054124.09
ID_965,135422130.84
ID_1076,5492994238.63
ID_6914,879534756.4
ID_3957,1435302480.72
ID_3805,16029736.68
ID_2291,590171232.75
ID_2901,3684642601.16
ID_3596,243538548.31
ID_243,2669822.0
ID_3731,66025401.4
ID_4179,284031862.4
ID_6038,14452431.01
ID_4543,522571531.54
ID_3295,667789520.4
ID_5939,1068411674.9
ID_6719,1722573282.6
ID_146,11119746.0
ID_7008,877984664.96
ID_5021,288930230.56
ID_3556,390104471.69
ID_6375,3348287224.49
ID_5326,4333718905.77
ID_4316,56794063.77
ID_4463,1492476.3
ID_4892,241299994.78
ID_1938,606918069.04
ID_58,70159643.27
ID_1212,600464503.77
ID_3816,249739798.45
ID_4655,1922854335.86
ID_1348,235541476.28
ID_1366,1040848852.35
ID_3105,668751430.22
ID_4384,230305534.7
ID_3378,947858946.5
ID_3661,626169868.76
ID_4241,381105905.95
ID_6900,123709134.61
ID_6737,1243848190.75
ID_342,9427644.06
ID_2514,444560942.7
ID_47,862545491.34
ID_6006,1015319859.9
ID_5511,92749056.24
ID_1895,245312051.0
ID_4744,248313361.06
ID_1555,724920166.9
ID_217,159662113.0
ID_6470,110238559.81
ID_1710,2413823.91
ID_6712,52464641.8
ID_2457,7643890.56
ID_6386,4072749733.33
ID_6194,155416824.34
ID_704,2079424049.7
ID_1786,8567791.2
ID_4426,306576455.47
ID_843,28684878.23
ID_3732,74263263.85
ID_6862,58159552.87
ID_7174,445099115.95
ID_6347,4660446349.78
ID_3207,33892928.18
ID_4881,936044970.02
ID_4429,393408792.97
ID_3939,58462422.46
ID_2024,12947923.9
ID_1005,349545587.49
ID_4822,2877510.57
ID_3958,375927092.07
ID_4335,383750706.97
ID_2932,11843890.1
ID_1937,1104889624.65
ID_6626,71585662.19
ID_4478,255513709.84
ID_5038,396626554.19
ID_3353,184920542.9
ID_2588,252083870.14
ID_264,860443062.16
ID_1655,226913344.07
ID_1517,4709624.0
ID_2383,50022802.89
ID_6182,225794903.18
ID_7016,45437056.33
ID_6418,723152487.5
ID_962,1863971856.19
ID_2757,2622232.27
ID_3389,6792700.0
ID_7068,975694526.14
ID_4741,2348076.39
ID_5622,1205973710.86
ID_1654,132780540.22
ID_5293,735047121.73
ID_1359,850936.8
ID_4567,1996943.2
ID_70,1788282885.0
ID_281,10150632945.4
ID_3962,225259246.45
ID_3683,4996523439.59
ID_3215,66501179.77
ID_2594,17985284.46
ID_5395,822656269.44
ID_1046,438155414.44
ID_6419,1503675075.1
ID_1960,941485939.44
ID_1085,135510115.31
ID_6576,806502073.61
ID_7117,5974728909.83
ID_5104,293184577.5
ID_6197,122996038.22
ID_6518,215752983.39
ID_3543,62361919.0
ID_3698,411076098.33
ID_2564,360146102.03
ID_4086,2788945684.11
ID_1262,2195396.18
ID_6627,238989898.21
ID_1681,1093378005.11
ID_2981,902089320.37
ID_2020,50146218.31
ID_1753,9438371592.3
ID_3470,10150632945.4
ID_6634,11693236.0
ID_6936,568100102.56
ID_2493,1957445229.3
ID_5259,629296.0
ID_5326,4333718905.77
ID_6845,74151092.22
ID_7165,271999641.01
ID_5680,366327.0
ID_5747,8056970.8
ID_4824,219793056.3
ID_4592,229533939.07
ID_5690,1767565139.3
ID_410,115357485.37
ID_3695,349327016.26
ID_1909,597999116.21
ID_4074,5085682345.09
ID_80,5241025281.21
ID_2418,588769128.19
ID_2304,9828313.2
ID_5093,2142324.3
ID_1564,1409277061.34
ID_7025,54286032.2
ID_542,347956295.68
ID_7165,271999641.01
ID_4130,52133985.71
ID_2507,277435527.1
ID_4388,405664.5
ID_4873,251905404.7
ID_5973,60267907.82
ID_6722,1335889160.28
ID_1639,5514112555.08
ID_408,42547140.5
ID_2487,73192970.5
ID_1532,262070519.62
ID_1995,36473034.3
ID_2468,131371959.29
ID_138,4141869651.27
ID_5949,71308509.68
ID_174,14508096.87
ID_1567,1163398811.25
ID_2468,131371959.29
ID_2222,274876860.4
ID_4989,402815963.14
ID_78,1190401.1
ID_2736,1611958766.81
ID_1185,13939111.37
ID_4875,29750104.5
ID_1823,2983997.53
ID_6205,3367715013.1
ID_3330,800106.7
ID_4313,268795991.66
ID_4871,93413843.66
ID_3525,7857952066.47
ID_2329,1015227144.02
ID_7063,973826103.18
ID_6543,3674375.99
ID_1514,1833104899.73
ID_5580,385369786.29
ID_4790,4996523439.59
ID_4635,2652406.0
ID_3797,695796507.73
ID_5579,437067946.32
ID_2506,242836591.84
ID_7257,407944993.15
ID_5645,3418376896.16
ID_3238,864226176.57
ID_3704,607108066.15
ID_2469,154900745.62
ID_5364,1847821.28
ID_3643,2084383049.61
ID_2320,512730.1
ID_4936,1836466582.21
ID_3827,1801842613.41
ID_2260,88302842.98
ID_3568,240232395.22
ID_4262,511381550.85
ID_6994,227673.2
ID_3618,5266796160.15
ID_7131,194832138.5
ID_5907,665401074.33
ID_917,885358550.52
ID_5184,2244605.04
ID_6758,88964935.0
ID_6635,39122798.6
ID_4694,1745102857.6
ID_2016,38410266.66
ID_6085,59982022.78
ID_6923,283069839.64
ID_6663,950691327.64
ID_1422,199144779.58
ID_6535,3349447789.26
ID_2165,411331.2
ID_7097,82213130.82
ID_1060,1340766.2
ID_2849,264533602.74
ID_6581,737561837.48
ID_345,5183500454.46
ID_4708,408752956.88
ID_568,588769128.19
ID_4200,547512.4
ID_2303,2166066.2
ID_4969,46569265.22
ID_1981,429610.1
ID_1750,13205187.17
ID_7095,3141564.6
ID_4391,6602449231.59
ID_5344,103638772.01
ID_6314,3387850484.98
ID_4583,920122067.12
ID_284,165524504.54
ID_365,77192226.05
ID_2760,4989842737.17
ID_5798,1352553.1
ID_2276,1091749849.81
ID_4219,267798171.81
ID_5454,4979973504.47
ID_4921,736305625.31
ID_7140,191941331.88
ID_5797,1150966857.8
ID_6101,41844713.76
ID_5549,28567825.65
ID_36,695927778.04
ID_7143,75731511.95
ID_4728,12769765.43
ID_4447,4643278985.19
ID_408,42547140.5
ID_1191,5458773083.85
ID_4661,1497643.55
ID_3027,39985225.3
ID_3028,71094482.78
ID_5428,5163366965.91
ID_3143,911648282.6
ID_1692,490511691.8
ID_3387,92272020.26
ID_6449,944457386.21
ID_5728,1233752811.67
ID_6258,399354502.39
ID_4195,244721517.08
ID_1712,311432179.77
ID_3147,995784.8
ID_1984,413348202.65
ID_1973,2327994399.82
ID_3359,1062490254.44
ID_3991,16710142.05
ID_5942,4581291.05
ID_3152,8317632448.32
ID_3582,675534617.4
ID_3795,814781635.42
ID_3661,626169868.76
ID_718,3970005.17
ID_2265,596826348.75
ID_4891,212990.3
ID_2682,389176840.21
ID_4358,594617373.09
ID_2861,2057538.09
ID_5845,6401085417.05
ID_3692,278506726.6
ID_5511,92749056.24
ID_3059,981921.8
ID_6750,1061811469.86
ID_3995,2784963945.36
ID_4212,2794179426.72
ID_7258,94735664.05
ID_1407,8112209844.65
ID_3425,949745721.51
ID_7057,450686.5
ID_3361,2172070769.77
ID_7150,12165483.66
ID_3018,227506897.72
ID_2337,408185775.23
ID_5295,930225450.7
ID_1872,13954889.37
ID_2588,252083870.14
ID_3355,65331848.95
ID_695,306966293.56
ID_394,53111085.5
ID_1222,724920166.9
ID_2092,66246472.52
ID_4439,1368126768.17
ID_6556,16986187.79
ID_3850,50197152.29
ID_5027,69925710.95
ID_6574,7318469.0
ID_3106,227981055.04
ID_6596,1666640040.35
ID_1003,243762995.39
ID_3354,64758396.9
ID_7115,22835136.79
ID_5630,490841157.22
ID_6760,1814291379.87
ID_5004,1884672.1
ID_6297,13422856.7
ID_4581,64509513.87
ID_17,1140217681.91
ID_6314,3387850484.98
ID_5880,330446763.77
ID_2545,428787780.63
ID_1616,83296380.77
ID_3439,3806824.0
ID_6894,240877778.43
ID_5129,334009641.83
ID_300,87618844.41
ID_3854,260860863.93
ID_1674,170699481.91
ID_6460,207327098.59
ID_600,8542736981.04
ID_2286,446632676.64
ID_5754,189861928.26
ID_3620,530525718.19
ID_2728,169993531.09
ID_4318,63482593.25
ID_7084,45953733.95
ID_589,998957410.38
ID_5408,2091678450.94
ID_806,889754425.96
ID_7134,379855794.43
ID_372,1840843076.87
ID_2502,1100651513.83
ID_5296,884319896.12
ID_2648,295330823.76
ID_6781,44307989.44
ID_1611,492895.2
ID_6574,7318469.0
ID_2251,213541813.72
ID_2778,3153661.03
ID_3416,406594358.65
ID_4367,278084570.49
ID_1865,405748.1
ID_6557,1019457565.73
ID_2202,211209357.3
ID_1431,702468474.11
ID_6311,1578853206.8
ID_1326,90824345.44
ID_5833,1049523805.36
ID_7202,914193312.13
ID_4581,64509513.87
ID_2397,450904621.21
ID_1486,444746824.66
ID_1204,6370071.2
ID_4859,9432666055.34
ID_3161,960827659.68
ID_6250,968860400.66
ID_200,118259214.25
ID_2294,989580.0
ID_3545,1803557023.81
ID_789,7544217539.9
ID_2788,1847232601.8
ID_3096,2249166279.0
ID_1050,456146.4
ID_3493,898058217.83
ID_2945,1945953797.1
ID_1312,226124636.41
ID_2343,3289726.68
ID_5520,1622777.62
ID_356,974805201.34
ID_2892,493281.5
ID_5552,49335346.49
ID_3636,87588282.42
ID_5303,449184142.56
ID_1697,1278325.8
ID_2945,1945953797.1
ID_5616,82874368.98
ID_3471,5460416219.86
ID_1027,5194545382.63
ID_2474,134170601.87
ID_6797,1569175757.2
ID_5038,396626554.19
ID_4849,1223941.0
ID_4301,4117251.33
ID_400,337021015.15
ID_6467,22047268.55
ID_6465,710481136.89
ID_2134,20626282.89
ID_3326,1202090221.04
ID_881,1195844572.43
ID_7100,5727805.89
ID_5333,301833249.28
ID_389,38654524.26
ID_4950,4771785634.61
ID_3396,724920166.9
ID_173,6393107218.12
ID_633,18625553.6
ID_2738,222184986.29
ID_4076,249472736.81
ID_4482,65372452.56
ID_6493,397180121.52
ID_4815,1012337.2
ID_216,1163398811.25
ID_6267,3621564440.01
ID_4737,159285242.93
ID_5342,54095032.09
ID_4637,200763779.1
ID_5346,597054013.8
ID_3365,225709966.02
ID_173,6393107218.12
ID_1729,1206822.1
ID_3013,62951686.48
ID_5079,279063958.5
ID_4387,400222305.06
ID_5355,389050284.18
ID_2022,74248204.0
ID_4913,589812405.68
ID_6710,30181365.8
ID_5073,297410627.49
ID_4989,402815963.14
ID_6359,746308750.79
ID_769,401580944.95
ID_2527,4923241012.39
ID_1653,21344672.2
ID_3398,1945953797.1
ID_730,217890332.71
ID_7144,99168260.6
ID_5825,351233375.26
ID_6030,735374795.64
ID_308,597792359.78
ID_6394,764293957.2
ID_6493,397180121.52
ID_3508,408366751.56
ID_3722,762745068.95
ID_6882,7571397.53
ID_4263,243711013.43
ID_3139,594746184.0
ID_1464,415535249.03
ID_6427,86089723.12
ID_6800,6303933.26
ID_4440,1581320750.77
ID_4951,2322037.1
ID_5368,442356814.95
ID_5714,3585808718.04
ID_2041,190728.6
ID_4697,4996523439.59
ID_6719,1722573282.6
ID_3453,1894873.09
ID_4463,1492476.3
ID_3078,378255377.15
ID_5755,34181954.18
ID_5563,5767816.49
ID_4183,391724926.64
ID_5638,10278110938.17
ID_690,18630863.19
ID_1483,2244226.89
ID_4452,233833771.34
ID_6839,12507297.3
ID_7235,1076287.8
ID_5276,736628.7
ID_1727,419726813.24
ID_2874,5194545382.63
ID_2875,38688817.09
ID_3694,405878877.08
ID_6647,1338149909.32
ID_3662,229804811.14
ID_66,463846.4
ID_4696,37274458.1
ID_5964,160127097.7
ID_97,36620304.12
ID_4027,231869629.28
ID_3033,1945953797.1
ID_912,310296819.19
ID_5820,3222774593.02
ID_5732,1423362.8
ID_1388,250198924.42
ID_3835,526497.0
ID_6804,319992210.58
ID_6199,489863972.2
ID_615,245039818.42
ID_3411,422541047.99
ID_5817,965816138.08
ID_3142,895404084.99
ID_4933,66007706.2
ID_3199,59896183.33
ID_4605,3015402260.91
ID_4343,4666113.59
ID_1329,88671641.87
ID_751,1945953797.1
ID_833,23781008.48
ID_381,8545267678.4
ID_1132,595073135.21
ID_5598,9831150.0
ID_4352,4879241471.59
ID_519,108361134.72
ID_3660,945101338.45
ID_5330,1157716711.3
ID_1403,1475074483.25
ID_3669,91409736.77
ID_1767,143449142.57
ID_6531,1729196640.3
ID_59,65563111.47
ID_1384,141702438.66
ID_4209,1275956116.65
ID_3138,517610493.17
ID_6356,590898139.86
ID_1890,64633844.88
ID_3745,367659885.28
ID_3464,422077313.75
ID_6855,357798641.6
ID_3380,73942420.54
ID_6432,307703658.69
ID_3529,173674365.35
ID_5847,3862374.13
ID_2243,179466729.78
ID_5577,391877403.57
ID_1437,65065252.56
ID_1586,699327771.44
ID_2374,798581951.7
ID_4333,274015513.64
ID_5762,47812481.22
ID_6102,1339145.4
ID_2833,72583004.83
ID_1732,98547289.82
ID_7155,1736957073.1
ID_4092,179308920.28
ID_4734,50343007.68
ID_1515,400448648.43
ID_2474,134170601.87
ID_3995,2784963945.36
ID_6243,117240018.96
ID_4932,320146935.38
ID_4624,1346070330.62
ID_2198,827621806.2
ID_6712,52464641.8
ID_41,4333755450.24
ID_4383,274042942.46
ID_1095,8612878.1
ID_2912,4168842386.9
ID_232,899390212.35
ID_1995,36473034.3
ID_3368,397340155.19
ID_6614,2399670.2
ID_299,325788866.23
ID_5785,310566586.27
ID_3978,1641161.4
ID_65,1657938547.46
ID_2345,13210640.15
ID_6069,3407992149.56
ID_6227,2136160.1
ID_2911,10244670.54
ID_1688,396021093.1
ID_5800,913947492.34
ID_6003,398988796.46
ID_2954,222385340.0
ID_490,8519658507.62
ID_1850,736839.0
ID_5885,322803634.86
ID_1753,9438371592.3
ID_3116,338787090.38
ID_6757,665096417.2
ID_1035,964677944.71
ID_2549,1058342912.71
ID_3637,98307767.87
ID_7032,418546527.0
ID_4290,228695155.49
ID_2695,612841894.28
ID_2029,37360192.7
ID_3857,41231660.52
ID_2368,84721881.62
ID_4079,890676852.36
ID_634,1026645153.7
ID_3102,651986862.59
ID_6576,806502073.61
ID_6889,731342779.15
ID_1419,2225515337.89
ID_2773,878271168.59
ID_4965,91457115.52
ID_6289,2890106745.23
ID_6458,3611274.27
ID_5988,345538042.65
ID_6802,2692790852.48
ID_1488,743605148.64
ID_6172,2389676.8
ID_6358,1017866282.71
ID_2625,363495014.16
ID_4684,98735834.7
ID_2770,154455563.04
ID_404,7832889.4
ID_2792,1981251918.1
ID_3649,416797106.12
ID_5538,1124596121.94
ID_2543,142592380.87
ID_2265,596826348.75
ID_3562,10042660266.1
ID_2373,131380067.13
ID_104,724920166.9
ID_2290,1063662579.35
ID_5434,3177306183.2
ID_3666,59863273.73
ID_5916,224533452.34
ID_2044,384261934.45
ID_6233,907524244.92
ID_3052,571813.4
ID_176,8351459275.69
ID_4307,374553449.15
ID_3274,414760762.33
ID_3295,667789520.4
ID_6915,1513175851.1
ID_104,724920166.9
ID_7110,169059314.21
ID_2251,213541813.72
ID_6980,58701941.33
ID_6,1037164565.0
ID_12,6292282.3
ID_894,595073135.21
ID_4133,634578287.1
ID_3959,312607628.25
ID_6188,104998612.07
ID_990,38130904.09
ID_6118,920662997.16
ID_4957,1218352953.15
ID_3948,88596384.08
ID_2785,127331198.76
ID_3426,821285.4
ID_2955,360116859.46
ID_3576,550621244.44
ID_2732,1393845553.56
ID_3588,4886650178.76
ID_3543,62361919.0
ID_2357,103924546.65
ID_3549,2068290079.26
ID_3239,920123466.84
ID_5133,8561709874.32
ID_1883,25559609.79
ID_4406,102404899.58
ID_6085,59982022.78
ID_8,826736186.9
ID_1909,597999116.21
ID_1644,29590430.05
ID_1570,212207.2
ID_19,48677714.68
ID_7119,20478953.44
ID_1724,140948957.95
ID_4316,56794063.77
ID_3101,71097170.87
ID_7077,13082831.0
ID_5469,2296220.78
ID_5414,1538215.0
ID_5978,866141780.1
ID_5955,9991639864.82
ID_2258,131998190.06
ID_3495,1957445229.3
ID_2237,338919469.72
ID_4963,48290962.13
ID_6218,432907541.93
ID_7038,2788023347.35
ID_6725,272446182.84
ID_6945,1184304924.11
ID_7086,628789001.7
ID_4339,519261339.03
ID_6740,789073326.61
ID_6790,47374619.42
ID_5342,54095032.09
ID_2243,179466729.78
ID_4040,584011031.4
ID_5006,631072570.49
ID_3138,517610493.17
ID_3645,445586.5
ID_2242,302108814.33
ID_6033,276430024.32
ID_796,2668074.1
ID_3502,26066321.11
ID_813,378130888.66
ID_223,367696334.82
ID_3280,9645222583.55
ID_14,5451239.49
ID_758,16822228.34
ID_2943,457788300.8
ID_6588,441745251.52
ID_1866,227220418.81
ID_6707,83215159.22
ID_5120,1019189160.62
ID_2738,222184986.29
ID_2048,444204951.27
ID_2829,25363651.1
ID_4298,9444108468.2
ID_7133,89182319.56
ID_1053,38144634.15
ID_6298,106828457.47
ID_1856,2327994399.82
ID_2570,5927272457.09
ID_6353,3048353.6
ID_1332,15503242.7
ID_1438,79887391.45
ID_5453,39358325.6
ID_3520,778683137.41
ID_3933,532575884.88
ID_6564,3364530.96
ID_2856,655520946.22
ID_665,594036533.32
ID_1603,12818991.99
ID_6013,772270306.35
ID_3444,694981183.14
ID_6154,1369928.0
ID_6685,1823367709.13
ID_320,1100651513.83
ID_6576,806502073.61
ID_967,105618144.81
ID_5517,4135105954.14
ID_126,437107403.83
ID_6345,580957411.13
ID_6509,30742234.75
ID_951,5784482822.93
ID_1759,910853655.62
ID_2315,141558379.25
ID_4383,274042942.46
ID_2334,238622728.87
ID_1016,898389145.88
ID_6935,465699290.44
ID_601,19999674.33
ID_4079,890676852.36
ID_1152,588769128.19
ID_566,2456523.6
ID_3231,444516663.92
ID_5989,337579015.74
ID_6141,1000230429.41
ID_5766,90114783.57
ID_652,278123546.17
ID_3432,5536801790.59
ID_4903,423959.9
ID_5102,437362041.55
ID_3277,12154118.74
ID_3598,396477313.48
ID_5369,613703966.01
ID_387,10150632945.4
ID_3994,119988323.26
ID_802,18517056.5
ID_4224,88815119.97
ID_6090,1582420069.3
ID_3018,227506897.72
ID_1213,44633019.45
ID_1027,5194545382.63
ID_3137,390524022.7
ID_6120,4525026.49
ID_3405,287330635.91
ID_6322,775221.3
ID_752,1957445229.3
ID_4492,225317696.92
ID_673,6212099094.79
ID_6083,54977661.22
ID_7050,516032246.26
ID_3854,260860863.93
ID_3042,223776547.09
ID_5859,47314801.52
ID_4188,1950463902.27
ID_2804,2779449.26
ID_6337,1003306506.87
ID_4146,260590487.69
ID_6020,3391120.49
ID_5549,28567825.65
ID_2790,913481450.09
ID_3457,4160033360.96
ID_6738,949352944.88
ID_726,2869604349.55
ID_7092,8408253.6
ID_2795,251309847.13
ID_4788,1946409456.3
ID_5501,947699950.89
ID_4387,400222305.06
ID_6774,9453387178.46
ID_2884,353500446.99
ID_3714,336975883.25
ID_6541,259096937.25
ID_5357,2040281.5
ID_4782,80675097.48
ID_2298,868423718.45
ID_4461,289665757.82
ID_2156,831710961.35
ID_2794,710258.5
ID_2760,4989842737.17
ID_1386,384212164.85
ID_2230,7794273860.77
ID_5983,4181006264.29
ID_5632,564028.7
ID_2783,480855.8
ID_5827,522053977.1
ID_5624,2104707045.15
ID_5028,1851271108.07
ID_6146,126665564.33
ID_4425,689255.6
ID_4129,30105524.2
ID_4421,1153448991.84
ID_2340,8132951068.73
ID_3554,625070496.51
ID_3641,1061993997.94
ID_4087,277824187.24
ID_6614,2399670.2
ID_358,695251703.7
ID_6849,140739749.71
ID_3172,1034151812.09
ID_1292,181274332.6
ID_1729,1206822.1
ID_1893,134344473.38
ID_3563,4977209426.27
ID_1941,1416380.29
ID_1822,1046734882.53
ID_766,368414964.19
ID_763,541041419.52
ID_785,1552077257.29
ID_4799,307283269.98
ID_189,65366703.31
ID_682,38155492.0
ID_5082,363641987.52
ID_4626,881355641.08
ID_1952,530525718.19
ID_6519,777463048.97
ID_6916,1750144198.8
ID_262,38691614.16
ID_4244,390565500.5
ID_6063,4363559102.8
ID_5102,437362041.55
ID_5667,3840129758.87
ID_2159,349007114.51
ID_2656,17980243.97
ID_1841,955499679.48
ID_6472,290924849.91
ID_6800,6303933.26
ID_2465,2225515337.89
ID_3565,35260826.06
ID_2721,15109209.5
ID_4771,2823843174.02
ID_5396,938722457.38
ID_5682,427918836.23
ID_5511,92749056.24
ID_3803,5847249704.15
ID_1011,450904621.21
ID_4919,175456519.26
ID_5123,1319348740.08
ID_6703,247232099.28
ID_2671,2087385971.61
ID_5470,408108616.83
ID_6751,778748769.89
ID_3422,1522319469.89
ID_2043,283674744.52
ID_2297,2200717.73
ID_699,2327994399.82
ID_67,260350074.06
ID_534,232075479.28
ID_7060,644295798.24
ID_247,890931300.89
ID_5367,526838406.14
ID_4611,242955691.73
ID_3188,10150632945.4
ID_25,352918391.86
ID_4807,505943935.13
ID_915,616037525.52
ID_5473,407834995.92
ID_354,823688988.43
ID_6353,3048353.6
ID_6622,3028055651.91
ID_5551,43260916.88
ID_4998,1099257015.73
ID_1435,29581859.5
ID_1388,250198924.42
ID_1174,3468312476.56
ID_4076,249472736.81
ID_6537,332552334.69
ID_3590,1707717310.83
ID_2913,2251181428.45
ID_890,1309683.5
ID_2465,2225515337.89
ID_6554,610891888.92
ID_6186,13346472.9
ID_5562,3381144956.39
ID_865,73190972.4
ID_6032,3988579682.61
ID_1424,102775861.76
ID_6417,456047751.2
ID_358,695251703.7
ID_898,1032641234.63
ID_7055,402314713.77
ID_1651,58772710.74
ID_6782,58994210.56
ID_5260,271901501.46
ID_225,1313996.9
ID_5383,4891002553.3
ID_4429,393408792.97
ID_2300,457269.5
ID_6545,467680426.19
ID_5645,3418376896.16
ID_5908,726570.8
ID_4518,228304.0
ID_6611,5304658313.67
ID_7242,9220819854.28
ID_7122,9041994822.77
ID_6422,3715691013.58
ID_5568,2423817.4
ID_3252,887896140.53
ID_1768,59560724.49
ID_5250,1643089624.4
ID_481,1981251918.1
ID_1307,748568584.78
ID_3970,538455185.44
ID_6534,3768312672.85
ID_2934,96056806.5
ID_6859,429175.8
ID_3038,1022692807.66
ID_6498,14342662.7
ID_710,415640939.52
ID_4836,3265389.68
ID_114,1187114248.17
ID_2227,28750172.94
ID_3009,8671289212.88
ID_6105,4720963.23
ID_879,202500034.71
ID_4127,268680741.65
ID_4435,370617395.23
ID_5816,57553739.32
ID_1412,3938160.37
ID_5505,139298548.27
ID_5254,4763794506.33
ID_6832,3251034.92
ID_2447,387818165.94
ID_979,43253583.2
ID_5997,457573928.4
ID_6496,6593136813.97
ID_361,437927151.02
ID_2939,27179482.53
ID_1780,61796129.86
ID_5834,3942114997.5
ID_5071,3253366926.37
ID_3162,671579394.51
ID_4278,291032070.52
ID_1639,5514112555.08
ID_3169,117652093.15
ID_5210,873299.2
ID_2381,4996523439.59
ID_4076,249472736.81
ID_5540,3311112303.19
ID_4925,751469121.42
ID_2317,5703502.48
ID_1647,280067698.25
ID_4797,255336164.0
ID_6912,617278710.6
ID_932,117744363.35
ID_6639,91574549.87
ID_3527,15516579.78
ID_7012,241691982.83
ID_1256,1040848852.35
ID_4328,309647937.15
ID_243,2669822.0
ID_6328,453656256.03
ID_6253,3013483476.53
ID_3484,530907474.2
ID_3053,814261244.58
ID_6471,2857489468.56
ID_349,224476593.49
ID_629,80074440.63
ID_2952,348905472.58
ID_6890,641059402.49
ID_7217,1250399831.56
ID_1814,1001706300.03
ID_1782,107920346.73
ID_6072,182667502.88
ID_3405,287330635.91
ID_5501,947699950.89
ID_3808,620494501.69
ID_3720,22827910.36
ID_2755,885598613.25
ID_4342,532849244.5
ID_7147,57806410.99
ID_406,53048080.11
ID_3644,13061106.27
ID_6129,585949.7
